Apt,Apt Name,Rent EUR,Size m2,Neighborhood,Profile ID,Gender,Nationality,Nationality Label,Income,Income EUR,Employment,Marital,Kids,Fit,Motivation
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (approximately EUR 1,000/month) is far below the rent of EUR 1,750/month and well under the typical 2.5-3x rent-to-income ratio required for an exclusive..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is far below the typical affordability threshold for EUR 1,750/month rent (most landlords require at least 3x annual rent, i.e., ~EUR 63,000/year), making this applicant..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is well below the typical threshold (usually 3x monthly rent) needed to afford EUR 1,750/month, making the tenancy financially unsustainable."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is far below the typical 2-3x monthly rent threshold (EUR 35,000-52,500/year) required for a EUR 1,750/month apartment, making affordability a serious co..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is significantly below the typical requirement of 3x monthly rent (EUR 63,000/year), making the applicant financially unable to afford the EUR 1,750/month rent."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (approximately EUR 1,000/month) is well below the EUR 1,750 monthly rent, making the unit unaffordable based on standard income-to-rent ratios."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"The houseseeker's annual income of EUR12,000 (EUR1,000/month) is insufficient to cover the EUR1,750/month rent, which would exceed 175% of her monthly income and far surpass standard affordability ..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 3x monthly rent) needed to afford EUR 1,750/month, making the applicant financially unsuitable for this property."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is significantly below the threshold needed to afford EUR 1,750/month rent, indicating she is not financially qualified for this property."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is far below the rent of EUR 1,750/month, and the applicant has family responsibilities, making this apartment unaffordable."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is far below the rent of EUR 1,750/month (EUR 21,000/year), indicating insufficient financial capacity to cover housing costs, especially with a family."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 is significantly below the EUR 21,000+ typically required to afford EUR 1,750/month rent (income should generally be at least 2-3x annual rent). Despite ..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 is well below the annual rent of EUR 21,000 (EUR 1,750/month), making the application financially non-viable."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (approx. EUR 1,000/month) is insufficient to comfortably afford EUR 1,750/month rent, even before considering his family's needs in Turin."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is far below the typical requirement of 3x monthly rent (EUR 63,000/year) for a EUR 1,750/month apartment, indicating significant financial insufficiency."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (roughly EUR 1,000/month) is well below the rent of EUR 1,750/month and insufficient to comfortably cover rent and living costs for a family."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover rent of EUR 1,750/month, failing standard affordability criteria."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 is far below the threshold needed to afford EUR 1,750/month rent, indicating a likely inability to meet financial requirements."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR 12,000 is far below the EUR 21,000 yearly rent (requiring roughly 30% income-to-rent ratio would need ~EUR 70,000/year), making this apartment unaffordable. A..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"The applicant's annual income of EUR12,000 is far below the annual rent of EUR21,000, making the apartment financially unviable. Additionally, as a married applicant with children seeking housing i..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is far below what is needed for EUR 1,750/month rent, making this exclusive property unaffordable."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 is far below the annual rent of EUR 21,000, making the affordability ratio (~175%) well outside standard qualifying thresholds, and the single-bedroom la..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual rent of EUR 21,000 is nearly double the applicant's EUR 12,000 annual income, which falls well below the typical affordability threshold (rent should not exceed ~30% of income). The exclusiv..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is far below the threshold needed to afford EUR 1,750/month rent (typically requiring ~EUR 42,000+ annually), and as a non-EU foreigner with dependents, financial stabil..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is far below the typical threshold needed to afford EUR 1,750/month rent (usually 3x monthly rent in annual income), making this applicant financially ineligible despite..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (approximately EUR 1,000/month) is well below the monthly rent of EUR 1,750, indicating insufficient financial means to cover the rent and associated liv..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"The applicant's income of approximately EUR1,000/month is well below the EUR1,750/month rent (a common landlord requirement is 2.5-3x monthly rent in income), and a 49 m^2 one-bedroom is undersized..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is far below what is typically required to afford EUR 1,750/month rent in Turin, indicating the applicant likely cannot sustain the housing costs."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S04_lemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The annual income of EUR 12,000 is significantly below the annual rent of EUR 21,000, falling well short of the typical 2.5-3x rent-to-income ratio required by most landlords, and the applicant's f..."
